#X			Y
198.41	400.35
200.81	401.14
200.30	395.23
199.82	396.23
201.25	400.02
201.00	401.00
200.76	401.17
200.31	395.19
202.27	395.32
200.95	400.25
201.50	400.52
202.24	401.99
204.69	395.16
204.74	397.64
205.91	399.42
205.21	401.50
206.53	403.02
208.12	394.54
206.43	397.69
209.05	400.14
206.99	401.67
208.30	402.59
195.69	419.47
196.64	421.46
196.08	423.23
200.61	425.75
201.38	425.52
200.36	418.91
199.40	420.46
200.88	425.59
201.00	426.00
201.08	425.88
204.71	419.52
205.13	421.83
201.05	425.80
201.02	425.85
201.04	426.23
207.14	420.05
207.25	420.59
208.17	425.19
208.54	427.74
207.67	428.49
210.08	420.17
211.21	421.07
212.33	424.24
212.18	426.53
210.11	428.36
197.53	443.98
197.04	446.13
196.14	448.56
198.43	450.70
198.69	451.24
199.40	444.50
199.96	445.27
200.76	450.48
201.00	451.00
200.99	451.07
202.99	444.14
203.08	445.34
202.29	450.18
203.85	451.40
205.01	452.39
207.26	443.99
206.68	446.24
206.77	450.10
207.76	450.61
207.23	452.25
209.28	444.95
209.51	446.67
210.06	448.96
209.34	450.98
209.28	451.77
196.61	470.08
197.21	471.00
197.59	473.20
200.16	476.33
200.23	476.65
201.04	470.13
201.33	472.04
200.94	475.56
201.00	476.00
200.59	476.13
203.42	470.59
203.47	471.26
201.39	475.56
202.75	475.91
203.87	477.07
207.76	470.35
207.27	471.91
207.15	475.87
209.09	477.01
208.30	479.36
212.12	470.33
211.77	471.36
211.41	473.77
210.83	476.43
210.36	478.30
196.15	495.30
196.44	498.54
195.24	499.52
198.49	500.73
200.20	501.01
199.64	495.52
199.51	498.14
200.67	500.86
201.00	501.00
201.30	501.19
201.91	496.08
203.09	497.12
202.07	500.67
206.13	501.25
201.81	501.08
206.37	495.86
205.55	497.88
206.93	500.41
207.14	501.21
207.56	502.03
208.29	496.92
209.69	497.85
208.49	499.99
209.77	500.82
208.95	501.86
196.93	520.50
196.84	521.11
196.74	523.81
199.85	526.07
199.69	526.32
198.30	519.91
200.39	522.31
200.48	525.75
201.00	526.00
201.00	526.00
204.47	519.44
204.76	521.82
202.30	525.49
202.86	526.30
202.40	527.14
207.11	520.06
207.46	522.14
206.88	524.59
207.32	526.33
207.29	528.21
207.91	522.52
210.07	522.76
208.86	525.15
209.48	524.73
208.30	526.83
196.07	546.70
195.85	546.65
196.42	548.61
197.41	550.45
196.41	551.56
199.55	545.44
200.38	547.15
200.91	551.09
201.00	551.00
201.08	551.46
202.32	546.00
203.29	546.11
201.86	549.65
202.50	551.01
202.10	551.52
206.29	545.35
205.95	546.70
207.08	549.97
207.07	551.28
206.12	552.34
208.55	546.76
210.13	547.88
209.46	549.59
209.66	551.50
208.77	552.03
199.65	574.52
198.95	573.97
198.44	574.40
200.03	576.46
200.06	576.35
200.77	573.70
200.64	575.28
200.42	575.85
201.00	576.00
200.87	577.02
201.94	573.10
202.77	574.04
200.86	576.10
202.23	576.37
201.89	576.67
203.24	574.32
202.38	575.93
202.85	575.92
202.38	576.19
203.02	576.80
204.50	574.54
204.55	574.76
203.76	575.46
204.91	575.08
202.52	575.95
225.73	0.23
225.84	0.21
225.94	0.61
226.35	0.98
226.43	2.31
225.49	-1.82
225.92	-0.07
226.02	0.46
226.00	1.00
225.95	2.43
225.92	-0.33
226.30	-0.41
226.32	-0.12
226.40	0.93
226.16	2.58
227.50	-1.85
226.56	0.37
226.28	-0.24
229.10	1.08
228.37	2.78
229.45	-2.47
228.91	-0.32
229.22	-0.29
227.81	1.07
227.79	2.25
225.02	24.82
225.36	25.45
225.29	25.62
225.90	25.96
225.28	26.28
227.26	23.04
225.99	25.60
225.46	25.49
226.00	26.00
225.86	26.31
226.11	25.31
226.75	25.62
226.21	25.27
226.71	25.80
225.70	26.69
228.95	23.02
227.27	24.95
227.78	25.83
228.24	25.48
227.88	26.39
230.84	22.02
229.99	24.93
229.57	25.17
229.07	25.77
229.23	26.12
222.35	45.72
221.95	47.30
222.07	49.33
222.14	51.58
221.63	54.10
225.40	45.34
225.30	46.84
225.74	49.57
226.00	51.00
225.68	54.17
228.86	45.62
228.90	46.75
228.51	49.24
228.58	51.33
229.43	53.95
232.41	45.25
232.18	46.78
232.18	49.16
232.48	51.89
232.62	54.68
235.92	45.36
234.97	47.13
235.67	49.59
235.61	51.71
235.26	53.79
221.83	69.67
221.18	70.84
221.00	74.18
221.75	76.93
221.22	78.25
225.55	68.61
225.17	72.24
225.03	74.76
226.00	76.00
225.45	78.93
229.58	68.32
229.36	70.83
229.33	74.25
230.27	76.15
229.79	78.31
233.13	68.96
233.31	71.32
233.58	73.45
234.13	75.98
233.74	78.63
236.17	70.18
236.62	71.30
237.20	73.62
237.57	76.01
236.42	77.99
221.77	94.60
221.03	96.20
220.94	99.25
221.62	101.06
220.86	102.96
225.37	94.15
225.18	95.77
224.97	98.67
226.00	101.00
225.46	102.62
229.05	94.24
229.16	95.72
228.92	98.88
229.99	101.20
229.29	103.71
233.20	94.42
233.29	95.96
233.42	98.68
233.76	100.79
233.49	104.37
235.97	94.43
236.41	96.20
236.86	98.12
237.38	101.01
236.05	103.42
221.75	121.02
220.99	123.13
220.83	125.12
221.74	126.27
221.49	127.17
225.57	119.43
225.05	121.58
224.87	125.58
226.00	126.00
225.80	126.84
229.36	119.20
229.15	120.79
229.27	124.18
230.15	127.10
229.67	128.72
233.30	119.49
233.69	120.21
233.91	123.30
234.54	126.20
233.79	128.94
236.24	119.90
236.89	121.14
237.32	123.85
237.77	126.42
236.83	127.24
221.65	144.33
221.15	147.00
221.05	149.26
221.74	150.82
221.34	152.37
225.40	145.43
224.96	146.11
225.03	150.17
226.00	151.00
225.63	151.65
229.22	143.88
229.11	147.00
229.13	150.52
230.23	150.83
229.65	151.95
233.03	145.75
233.54	147.04
233.73	149.10
234.13	151.01
233.59	153.27
236.26	145.04
236.51	147.86
237.23	148.71
237.47	151.13
236.45	152.67
221.24	169.42
220.84	171.31
220.52	173.77
221.35	176.54
221.01	178.25
225.08	168.77
224.90	170.60
224.87	174.08
226.00	176.00
225.21	178.04
229.12	168.95
228.86	170.81
229.16	173.51
230.11	176.60
229.49	178.55
233.19	169.02
233.59	171.50
234.15	173.41
234.25	176.01
233.52	179.27
236.41	169.59
236.92	171.74
237.18	173.69
237.77	176.17
236.73	178.54
221.30	193.93
220.96	194.89
220.69	198.83
221.85	201.04
221.34	201.48
225.27	193.10
225.04	196.51
224.80	200.28
226.00	201.00
225.67	201.69
229.08	193.38
229.31	195.62
229.37	198.63
230.20	200.84
229.71	202.13
233.33	194.99
233.59	195.95
234.00	198.15
234.34	202.01
233.89	203.14
236.49	194.77
237.04	196.53
237.28	198.74
237.83	201.25
236.61	203.26
221.19	220.27
220.90	222.31
220.70	223.36
221.90	225.62
221.31	227.34
225.01	217.84
224.67	221.06
224.74	224.26
226.00	226.00
225.53	226.52
228.81	218.70
228.95	221.44
229.01	223.30
229.61	225.40
229.44	226.86
232.80	219.26
233.20	219.29
233.53	224.61
233.66	225.88
233.33	228.02
235.93	218.89
236.18	220.42
236.77	222.94
237.19	225.98
236.00	227.14
221.44	245.04
220.98	246.51
221.36	248.99
221.84	251.01
221.38	251.19
225.85	244.65
225.69	245.78
224.96	250.25
226.00	251.00
226.02	252.07
228.18	244.58
228.03	246.55
228.02	250.08
228.51	251.47
228.74	253.58
232.66	244.74
232.60	246.77
232.89	250.17
233.85	251.73
233.56	253.64
235.50	244.40
235.66	246.25
236.16	248.92
236.02	251.67
235.14	253.60
222.05	268.99
220.89	270.01
221.12	273.98
221.59	275.86
222.11	277.82
224.70	269.33
225.72	271.05
225.58	275.19
226.00	276.00
226.08	277.14
228.51	269.18
228.92	271.13
228.34	274.86
228.90	276.40
229.04	278.53
233.08	268.52
232.70	270.56
232.89	274.11
233.49	276.03
233.17	278.49
234.86	268.72
235.71	271.69
236.31	273.39
236.38	276.28
235.66	278.91
222.46	294.54
221.81	295.86
222.34	298.43
223.03	299.68
222.54	302.13
224.84	294.84
224.52	296.53
224.45	298.83
226.00	301.00
225.71	302.04
228.08	295.03
228.38	297.05
227.79	298.82
228.08	301.15
227.48	302.94
231.27	294.58
231.52	296.35
232.71	299.14
232.65	300.20
231.34	303.33
233.19	296.74
234.61	297.34
234.24	298.98
234.82	300.73
233.78	302.06
223.12	321.43
221.81	322.07
225.80	325.90
225.58	326.13
225.28	326.19
225.97	320.53
225.53	325.39
225.39	325.62
226.00	326.00
225.36	325.90
226.95	320.27
228.01	322.49
226.44	325.80
225.93	325.78
226.03	326.43
228.08	321.66
229.07	323.32
230.24	325.16
230.73	326.33
229.43	328.05
232.13	322.97
230.88	323.82
230.37	324.86
231.59	326.19
231.32	328.30
219.88	344.66
219.10	346.02
224.99	350.77
225.29	351.17
225.10	352.08
225.04	345.29
225.44	347.80
225.58	350.98
226.00	351.00
225.80	352.05
227.75	344.97
227.32	348.59
226.42	350.57
225.87	351.11
226.11	352.01
231.48	345.58
228.62	346.96
232.39	349.75
231.90	350.76
231.38	352.69
234.82	346.09
233.63	348.47
233.44	349.92
234.20	350.99
232.87	352.82
222.29	370.02
221.55	371.72
222.56	374.04
222.24	375.82
221.00	377.71
225.26	369.90
225.39	371.52
225.17	374.86
226.00	376.00
226.15	378.56
227.97	369.94
228.03	371.38
226.61	374.85
226.82	376.32
227.88	378.48
231.88	370.12
230.78	372.04
231.84	374.61
233.09	376.47
232.33	378.74
234.96	370.68
234.50	372.53
235.63	374.27
234.90	376.30
233.83	378.41
221.32	394.82
221.31	397.14
220.70	398.99
221.23	400.67
223.44	402.43
225.39	396.39
226.37	397.03
226.14	399.66
226.00	401.00
226.07	402.53
228.59	394.99
227.91	397.69
227.22	399.70
227.66	400.97
226.29	402.66
229.59	395.05
230.66	397.89
231.32	399.37
231.50	401.22
231.37	402.45
231.59	396.22
233.34	397.70
234.02	399.72
232.26	400.89
231.97	403.39
221.09	418.82
220.95	420.41
220.87	423.40
222.04	424.98
221.68	427.84
224.79	418.42
224.62	421.11
224.77	424.28
226.00	426.00
225.64	427.95
228.29	418.99
228.51	420.78
229.08	424.13
229.98	426.53
229.48	428.65
233.26	418.62
233.17	421.19
233.76	424.49
234.36	426.27
233.54	428.16
235.86	419.80
236.40	421.51
236.70	424.26
237.28	426.13
236.36	428.35
220.81	443.89
220.35	444.27
220.46	449.31
221.57	450.57
221.37	451.11
224.59	444.44
224.72	445.79
224.85	450.45
226.00	451.00
225.76	450.40
228.77	444.61
228.64	446.06
228.83	450.42
229.71	450.63
229.39	452.20
232.59	445.21
232.93	445.59
233.36	449.01
233.76	449.94
232.98	453.79
235.44	444.72
236.09	446.95
236.34	449.74
236.99	451.15
236.37	452.00
220.94	470.60
220.65	470.28
220.75	472.06
221.63	476.21
221.41	477.06
224.60	469.37
224.35	471.14
224.72	474.94
226.00	476.00
225.36	476.41
228.76	469.15
228.91	471.26
229.23	474.56
229.65	475.11
229.52	476.82
232.65	471.05
232.96	471.12
233.59	473.40
234.03	475.15
233.24	477.96
235.76	468.58
236.11	473.49
236.38	475.38
236.82	474.79
236.28	477.37
221.56	496.38
221.70	497.48
221.63	499.78
222.67	501.17
222.53	502.71
224.38	497.34
224.48	497.68
224.78	500.25
226.00	501.00
225.88	501.91
228.29	496.33
228.55	496.69
229.11	498.85
229.28	503.26
229.60	502.15
231.45	497.00
230.98	498.66
231.44	500.73
232.26	501.75
231.50	502.74
234.25	496.57
234.39	497.71
234.16	500.45
233.77	501.49
234.91	502.05
220.82	521.49
220.80	521.86
221.50	523.13
221.98	526.09
221.67	528.46
224.27	522.04
224.21	523.53
225.04	524.80
226.00	526.00
225.35	527.94
228.90	520.27
228.42	523.05
228.16	526.41
229.19	527.74
228.95	529.41
232.40	521.60
232.88	522.34
233.54	524.80
233.63	526.06
232.42	527.23
235.43	522.02
235.76	521.93
235.97	525.00
236.72	525.87
235.12	528.20
220.82	544.29
220.43	545.97
220.81	548.46
222.00	550.42
221.65	552.26
224.94	543.91
224.60	546.36
225.07	548.87
226.00	551.00
226.32	552.86
229.17	544.13
229.79	546.21
229.70	549.13
230.43	551.48
229.72	553.44
233.05	544.62
233.16	546.29
233.96	549.40
234.04	551.55
233.28	553.68
235.98	545.03
236.43	546.72
237.57	549.22
237.59	551.21
236.57	553.31
224.78	574.69
224.18	574.24
223.76	575.24
224.47	575.61
225.31	575.94
225.58	572.00
226.14	574.78
226.20	574.99
226.00	576.00
226.07	576.08
226.39	575.13
226.11	575.13
226.59	575.70
226.97	575.81
228.14	576.96
229.42	573.64
229.46	574.77
231.02	575.09
230.27	576.11
229.13	577.17
229.83	574.48
230.92	575.18
229.49	575.43
230.65	576.07
229.96	576.69
250.72	1.09
251.53	1.03
251.48	1.17
250.72	1.15
250.69	1.83
250.71	0.25
251.27	0.69
251.18	1.00
251.00	1.00
250.51	1.79
251.48	0.60
251.35	0.61
251.46	1.23
251.46	1.57
251.38	1.89
253.15	-0.32
252.15	0.57
251.87	0.33
251.78	1.04
251.74	1.59
252.94	-0.69
254.12	-0.14
252.33	0.70
252.01	0.91
251.89	1.47
247.53	22.87
247.33	24.70
248.80	25.12
250.51	25.81
249.96	26.15
251.91	19.80
250.36	24.78
250.98	25.62
251.00	26.00
251.15	25.81
253.21	19.38
253.06	23.24
251.59	26.03
251.76	25.91
251.76	26.55
256.70	20.58
256.67	23.07
257.48	24.04
258.35	26.86
257.68	28.93
259.04	22.29
260.13	22.74
260.63	23.54
259.83	24.68
259.40	26.58
246.30	45.22
246.14	46.18
249.54	49.48
250.51	51.11
247.34	52.69
250.85	44.76
250.09	46.55
250.31	49.93
251.00	51.00
251.01	52.56
253.70	44.77
254.34	46.02
251.26	49.58
252.34	51.08
253.76	52.70
256.58	44.71
257.49	46.37
258.13	48.73
256.78	51.44
258.12	53.70
258.29	45.61
259.04	46.55
260.12	48.75
259.09	51.03
258.85	52.92
248.20	71.70
248.07	71.84
249.08	74.70
248.71	76.30
249.59	77.10
251.54	70.33
250.32	72.14
251.05	75.56
251.00	76.00
251.27	76.87
254.37	69.91
255.74	72.66
252.16	75.56
251.28	75.94
253.09	78.17
257.44	69.66
257.44	72.21
259.01	73.96
257.81	76.16
258.51	78.31
258.06	70.57
258.71	72.69
258.04	73.73
259.22	74.79
259.75	78.13
247.78	95.82
246.76	98.01
250.49	101.32
250.45	101.68
250.39	101.95
250.62	96.80
251.31	100.98
250.84	101.05
251.00	101.00
250.92	102.10
253.92	97.49
253.74	98.28
251.89	100.56
252.43	100.63
251.96	103.48
256.10	96.45
255.63	98.01
257.10	99.52
257.00	100.49
257.38	102.95
259.11	97.29
258.28	98.93
258.68	99.82
258.48	100.20
256.24	103.53
248.45	122.34
248.71	124.31
248.64	125.51
249.27	126.28
249.77	127.04
251.35	122.67
251.57	122.35
251.48	125.40
251.00	126.00
251.28	127.19
252.70	122.78
253.33	122.30
252.65	125.60
253.55	125.93
253.25	127.22
255.40	123.32
256.21	121.90
256.90	124.12
256.48	125.35
255.57	126.88
256.58	123.70
256.79	123.22
255.31	124.16
256.12	125.42
257.24	127.89
248.33	147.49
248.43	149.27
247.85	149.83
248.74	151.60
248.93	152.12
251.16	148.04
250.87	149.16
250.24	151.56
251.00	151.00
250.67	151.64
253.36	147.68
252.91	147.80
252.85	150.27
252.87	151.07
252.17	152.04
254.58	148.56
254.79	148.34
255.74	149.67
255.54	151.73
254.96	152.64
256.29	148.09
256.10	149.62
255.78	149.75
256.44	150.95
256.38	152.29
248.13	169.47
247.29	171.33
246.85	174.08
247.65	175.92
248.15	178.03
251.44	168.82
249.75	171.27
249.91	174.62
251.00	176.00
249.07	178.02
253.72	169.08
253.82	170.37
250.55	173.76
253.58	175.83
252.62	178.10
256.35	168.92
256.23	170.42
258.83	174.19
257.11	175.94
256.62	178.24
260.83	169.59
259.06	170.82
259.04	173.94
260.54	175.85
259.67	177.08
248.11	195.69
248.26	197.63
248.11	199.44
250.07	200.92
248.92	202.13
251.27	196.32
251.64	197.28
250.51	200.50
251.00	201.00
251.01	201.22
253.83	195.73
253.71	197.40
251.26	199.75
251.97	201.15
252.25	201.67
256.45	195.76
256.44	197.66
256.07	201.28
257.72	201.80
256.42	204.02
258.39	197.22
259.03	198.50
260.02	199.65
260.00	201.12
259.41	202.71
248.42	219.76
247.16	222.33
246.29	223.57
250.53	225.89
250.46	226.00
250.37	220.07
250.31	222.37
250.64	226.11
251.00	226.00
250.50	226.03
253.80	218.87
253.24	221.74
251.75	225.80
251.53	225.90
251.97	226.38
257.72	217.91
257.58	221.85
257.94	224.14
258.25	226.63
258.04	227.58
260.42	219.23
259.03	221.65
260.01	224.82
260.73	225.32
259.40	228.35
246.42	246.55
246.59	247.41
246.81	248.78
250.10	251.59
248.52	253.11
251.30	244.29
250.94	249.56
250.97	251.16
251.00	251.00
250.92	251.65
253.67	246.25
254.05	246.64
251.53	250.12
252.01	250.88
253.68	252.28
257.29	244.81
256.67	247.38
256.84	249.02
257.24	251.89
257.01	252.58
259.93	245.06
257.91	248.28
260.58	249.88
259.66	251.30
260.36	252.79
247.08	270.31
246.17	270.45
247.03	276.27
248.73	276.55
248.21	277.19
249.76	270.28
250.87	274.05
251.29	276.43
251.00	276.00
250.28	276.21
253.69	269.71
253.79	272.11
252.56	275.73
253.18	275.85
253.09	276.45
257.72	271.93
258.76	272.57
257.01	274.01
257.52	275.38
255.90	277.00
259.05	271.47
259.08	272.08
259.53	273.95
260.67	275.13
259.23	276.64
247.21	294.41
247.04	296.23
246.44	298.98
247.43	300.92
247.44	302.49
250.40	294.76
249.84	295.67
250.53	299.95
251.00	301.00
250.46	302.21
252.43	294.25
253.07	296.60
253.41	299.10
253.10	301.11
252.88	302.86
255.65	294.52
256.37	296.28
256.00	298.96
256.94	301.35
256.94	303.40
258.58	295.62
258.86	296.78
257.65	298.37
257.94	301.13
257.92	302.27
248.40	321.78
247.69	322.66
250.27	325.22
250.43	325.77
248.10	326.71
249.76	321.52
250.19	324.06
250.45	325.39
251.00	326.00
251.17	326.81
251.81	321.78
251.99	322.67
251.13	325.20
250.46	325.86
251.74	327.12
257.06	321.57
256.73	322.07
254.64	323.97
254.85	326.09
254.76	327.30
256.23	322.02
256.06	323.04
254.79	324.04
258.01	326.43
257.44	327.03
247.37	344.39
246.36	346.10
245.93	349.91
250.83	351.05
246.34	352.32
248.55	344.26
249.31	346.67
250.91	350.85
251.00	351.00
250.73	351.88
253.25	345.44
252.85	346.29
251.48	350.67
251.10	351.13
250.83	352.02
256.76	344.25
256.12	346.97
256.47	349.53
256.46	351.17
256.30	353.04
259.19	345.91
258.99	347.44
259.03	347.96
259.67	351.81
257.47	352.85
247.24	369.49
246.71	371.02
248.75	374.54
248.07	375.72
247.09	377.15
249.07	369.19
250.50	371.62
251.19	374.46
251.00	376.00
250.61	377.66
252.45	368.82
251.74	371.57
252.89	374.04
254.22	376.83
252.31	378.02
255.92	368.75
256.91	371.86
257.97	374.17
257.68	376.29
257.05	378.06
258.44	370.96
260.43	372.14
260.15	374.05
259.62	376.00
257.43	377.98
247.17	396.74
247.30	397.32
247.76	399.32
248.38	400.54
248.19	401.79
250.65	395.89
249.66	397.67
250.33	400.00
251.00	401.00
250.75	401.62
252.33	395.09
252.62	396.96
251.83	399.77
252.95	401.16
252.28	401.91
254.65	396.74
255.18	397.24
255.83	399.54
255.73	401.63
255.20	402.67
256.79	396.54
257.52	398.10
257.57	399.83
257.50	399.89
256.62	402.29
245.85	419.51
246.26	420.86
245.90	423.98
246.77	425.59
246.75	427.09
249.93	419.19
250.23	421.68
249.44	424.03
251.00	426.00
250.61	427.65
253.49	419.61
253.98	421.34
254.30	424.69
254.21	426.37
254.20	428.35
256.79	419.94
257.11	421.97
257.07	424.49
257.84	426.01
256.44	428.46
259.88	420.04
260.02	422.29
259.61	424.05
260.39	426.12
259.89	428.07
246.31	446.57
246.99	448.22
245.97	449.00
247.17	451.02
246.62	452.19
249.45	446.03
249.55	447.52
250.47	450.79
251.00	451.00
250.82	451.70
252.40	446.81
252.53	447.96
252.29	450.15
254.32	451.69
254.32	453.89
256.04	446.78
256.44	448.46
257.45	448.96
256.98	451.75
256.35	452.69
258.67	446.60
258.87	448.84
257.95	449.92
260.20	450.42
257.22	452.93
247.99	473.05
247.90	473.06
249.17	474.53
249.15	475.00
248.79	475.88
250.51	470.45
250.72	472.57
250.84	474.85
251.00	476.00
250.82	476.35
252.82	472.62
252.99	472.50
252.74	475.06
253.06	476.14
253.54	476.01
255.20	473.09
256.01	474.31
256.88	474.82
256.52	475.92
255.57	476.90
258.22	473.65
260.22	472.66
258.68	475.16
257.95	475.98
258.76	476.95
246.75	495.42
246.99	496.34
246.86	499.37
247.94	500.78
248.04	501.74
250.39	495.79
250.20	496.36
250.33	499.13
251.00	501.00
251.16	502.77
254.06	496.96
254.64	496.77
254.57	500.02
255.64	501.69
255.12	501.85
257.75	496.07
258.43	496.08
258.75	497.98
259.30	501.79
258.84	501.18
261.17	495.74
261.51	497.08
261.15	499.57
261.33	500.85
261.15	501.26
246.51	521.95
246.28	521.71
246.38	523.42
247.17	525.21
246.71	526.60
249.76	521.33
249.99	521.41
249.92	525.90
251.00	526.00
250.73	526.87
253.83	520.05
253.75	522.65
253.69	525.45
254.54	527.37
254.31	529.46
258.20	519.84
257.64	521.31
258.09	525.18
258.80	526.93
258.21	527.56
260.95	521.67
261.30	521.68
261.26	523.10
261.29	527.68
260.73	528.08
245.56	544.10
245.85	545.84
245.09	548.35
247.18	550.09
246.06	552.00
250.00	543.74
249.83	546.01
249.96	548.74
251.00	551.00
251.49	552.84
253.94	543.84
254.00	546.02
253.77	548.78
253.19	551.46
253.80	553.37
257.00	544.02
258.19	545.91
258.50	549.07
259.34	551.20
258.45	553.58
260.21	544.97
260.73	546.36
261.65	548.97
261.11	551.02
260.47	553.36
249.10	574.45
250.15	575.30
250.58	576.45
251.26	576.12
250.60	576.76
251.43	573.72
251.10	575.86
250.76	576.01
251.00	576.00
250.95	576.74
251.76	573.89
251.40	574.81
251.48	575.69
251.36	575.94
251.16	576.45
252.85	573.87
252.07	574.84
252.02	576.29
252.19	576.39
251.86	576.46
252.48	574.83
253.55	574.70
253.84	575.89
253.77	576.07
253.11	576.40
274.54	-2.04
274.67	-0.03
275.50	0.97
274.54	1.10
274.98	1.29
275.79	-2.15
275.68	0.42
275.18	0.52
276.00	1.00
275.70	1.26
277.84	-2.35
277.60	-2.12
275.52	0.65
276.34	0.94
275.62	1.83
279.14	-2.77
278.04	-2.01
278.12	-0.02
278.80	1.36
280.05	2.30
278.47	-1.20
277.33	-0.37
277.66	0.18
279.78	0.62
279.13	2.07
275.01	19.54
272.46	21.71
275.95	26.24
276.43	26.54
273.76	27.33
276.43	19.57
275.51	26.31
276.13	26.47
276.00	26.00
276.00	26.46
277.29	19.16
278.28	19.77
275.89	26.36
275.73	26.36
276.37	26.52
281.14	18.62
281.81	20.34
283.14	25.16
283.05	26.01
283.17	26.21
283.55	20.01
284.15	22.54
285.11	23.09
284.31	25.67
283.90	26.53
274.04	45.14
273.27	46.72
274.12	49.36
275.51	51.24
273.97	53.05
276.78	44.40
275.95	45.40
276.01	50.52
276.00	51.00
275.71	53.03
279.16	43.73
280.43	45.09
277.46	49.90
276.64	51.26
276.20	52.26
282.45	43.90
283.27	45.97
284.80	48.88
284.58	50.89
283.52	52.84
284.84	44.52
285.07	46.26
285.43	48.73
284.19	50.69
284.19	52.36
273.08	70.89
272.09	72.94
271.93	74.45
272.76	76.14
273.50	77.83
276.69	71.24
275.44	70.86
275.66	75.14
276.00	76.00
275.98	77.18
279.15	69.48
279.76	71.38
277.37	74.40
278.86	75.92
280.91	78.66
281.95	69.48
281.97	72.73
282.75	74.47
283.73	75.80
282.71	79.30
285.18	71.49
284.71	73.44
285.17	74.42
286.05	75.88
284.99	78.58
272.54	95.78
271.26	98.04
272.50	100.21
273.57	101.16
273.38	101.95
275.80	94.32
276.16	96.54
275.89	100.54
276.00	101.00
275.62	101.42
279.39	94.87
279.04	94.70
277.79	100.25
279.12	100.25
278.87	103.24
282.83	94.67
283.19	95.95
283.38	100.45
283.73	100.74
281.49	102.79
285.53	96.61
284.81	98.84
283.56	99.59
284.45	100.70
284.25	102.39
273.58	123.25
273.07	123.58
272.93	124.63
273.94	126.26
273.52	126.65
276.52	122.73
275.72	124.83
275.69	125.38
276.00	126.00
275.23	126.47
278.65	122.10
279.24	121.92
278.85	124.60
278.96	126.51
278.17	127.09
280.08	121.45
280.14	122.77
281.27	125.15
280.67	126.28
281.59	127.22
281.17	122.03
281.95	123.09
280.49	125.17
281.39	126.24
280.67	126.60
273.40	147.72
273.20	147.86
274.52	150.10
272.92	151.31
274.25	151.02
275.49	148.15
275.88	149.76
275.40	150.82
276.00	151.00
276.51	150.54
277.72	148.64
277.77	148.26
278.06	150.66
277.85	151.39
277.28	153.27
281.37	146.04
280.50	147.56
280.22	150.02
280.87	150.43
279.74	153.92
280.45	149.01
283.36	148.82
282.78	149.80
282.58	150.69
281.01	151.07
271.23	169.24
269.75	170.72
271.23	174.11
271.49	175.94
270.17	178.31
275.82	168.59
275.13	171.16
275.33	173.93
276.00	176.00
276.14	177.77
278.85	168.59
279.51	170.44
279.45	174.32
280.01	176.08
280.12	178.80
283.10	168.67
283.03	170.93
283.15	173.85
283.86	176.09
283.44	179.23
286.74	169.77
287.20	170.98
288.31	173.84
288.45	176.20
286.13	178.40
272.40	193.84
273.71	197.79
272.00	198.37
275.73	200.57
271.35	203.35
275.48	194.36
274.96	197.06
275.90	200.37
276.00	201.00
275.91	200.93
278.91	195.49
279.18	197.43
276.45	200.42
276.53	200.59
277.62	202.58
281.02	193.30
281.49	197.07
281.89	199.21
282.86	201.47
281.02	203.37
285.10	195.72
285.00	196.31
284.29	199.23
285.13	201.31
285.95	202.86
272.44	220.23
272.46	222.17
271.28	224.00
276.41	226.32
275.97	226.30
275.76	219.94
275.58	225.47
276.28	226.23
276.00	226.00
276.11	226.08
278.07	220.39
277.55	223.60
276.82	225.50
276.88	226.03
276.60	226.01
281.40	219.86
281.27	222.36
281.18	224.32
282.10	225.80
281.61	227.45
283.59	220.52
284.35	221.80
283.83	223.62
283.53	224.40
283.07	227.48
273.50	246.41
272.64	247.26
272.48	248.01
275.29	250.78
273.30	252.31
276.01	245.57
276.18	247.32
275.61	250.54
276.00	251.00
275.49	251.44
278.73	245.36
277.65	246.12
277.47	250.37
276.34	250.84
279.72	254.20
283.22	244.94
284.62	247.48
284.62	249.00
283.37	251.39
283.06	253.90
285.67	244.57
285.68	247.11
285.39	248.63
285.34	250.87
283.72	254.04
272.61	271.62
272.02	271.55
272.49	273.33
274.93	275.53
276.06	276.48
277.52	269.58
275.35	274.03
275.75	275.82
276.00	276.00
275.71	276.69
278.47	270.08
278.79	271.25
276.93	276.05
276.82	276.38
278.18	277.73
281.46	270.64
282.70	270.71
282.55	274.46
283.31	274.99
281.42	279.66
283.73	270.38
284.63	271.31
284.55	274.08
285.50	276.25
285.22	277.76
272.47	295.79
271.43	297.34
270.07	298.65
271.07	300.28
273.96	302.67
275.53	294.68
275.83	296.49
275.55	299.92
276.00	301.00
276.22	302.22
278.29	295.17
278.20	296.81
276.82	300.18
276.79	301.36
277.34	302.34
281.38	294.47
279.74	296.52
280.56	300.06
281.17	300.45
281.08	302.34
283.06	294.44
282.58	297.40
282.99	300.10
284.38	301.03
282.66	302.70
273.00	321.96
271.73	321.30
272.03	324.57
272.88	325.52
272.20	327.54
274.80	320.90
275.76	322.18
275.56	325.24
276.00	326.00
275.75	326.53
277.15	321.98
276.91	321.78
276.59	324.55
276.37	326.08
277.00	327.09
282.77	320.03
282.25	321.87
280.72	324.21
280.04	326.38
280.98	327.85
281.79	321.39
282.59	323.05
284.10	324.41
284.52	325.91
